Cód.Município,Município,Despesas Empenhadas,Despesas Liquidadas,Despesas Pagas
421150,Nova Trento,2863951596,2849915679,2832972228
421160,Nova Veneza,1970116938,1937160391,1929204417
421165,Novo Horizonte,616333565,609142553,609142553
421170,Orleans,3736366482,3736366482,3736366482
421175,Otacílio Costa,2219861883,2211722449,2159644047
421180,Ouro,1157147535,1127301890,1120088509
421185,Ouro Verde,687923313,679890123,676091575
421187,Paial,589739268,585652121,584648970
421189,Painel,602394096,583128253,575342090
421190,Palhoça,23130447987,20785335596,20695280847
421200,Palma Sola,1339973640,1310298640,1305203416
421205,Palmeira,604481628,595617243,588032668
421210,Palmitos,1956888684,1887467959,1886317562
421220,Papanduva,2486703148,2464480413,2464342634
421223,Paraíso,814411541,812716902,812659027
421225,Passo de Torres,1216145308,1208312931,1202253626
421227,Passos Maia,989040903,973652032,970210560
421230,Paulo Lopes,1268800316,1265206698,1176856321
421240,Pedras Grandes,624583525,622379135,622153025
421250,Penha,5312808901,4653414435,4406999201
421260,Peritiba,649217023,643937023,630178595
421265,Pescaria Brava,1452786033,1164111361,1137194480
421270,Petrolândia,1088053938,1080160419,1080160419
421280,Balneário Piçarras,6990948867,6035842589,5944889728
421290,Pinhalzinho,3389313706,3151720151,3133809440
421300,Pinheiro Preto,951830429,903316829,903310829
421310,Piratuba,1320582009,1305201253,1292166475
421315,Planalto Alegre,718176525,707706381,707706381
421320,Pomerode,5812816992,5622420031,5537511205
421330,Ponte Alta,855864602,815531422,787550804
421335,Ponte Alta do Norte,700596479,671224684,667057861
421340,Ponte Serrada,1512430216,1504025350,1498825306
421350,Porto Belo,6336122718,5717314807,5686059991
421360,Porto União,4404100267,4370742895,4369045035
421370,Pouso Redondo,2047559366,2003709097,1993939647
421380,Praia Grande,1174915880,1133265719,1114724453
421390,Presidente Castello Branco,583463718,574541358,574538358
421400,Presidente Getúlio,3064359267,3032141466,2990125664
421410,Presidente Nereu,502321155,502321155,502321155
421415,Princesa,655677412,650569091,650359748
421420,Quilombo,1901248512,1880487606,1872573723
421430,Rancho Queimado,879747711,828844048,811307626
421440,Rio das Antas,1188384632,1154801362,1154801362
421450,Rio do Campo,1107462526,1101888803,1100220188
421460,Rio do Oeste,931867091,930727475,926058470
421470,Rio dos Cedros,1495057702,1477822040,1477822040
421480,Rio do Sul,17972361669,17972361669,17916174885
421490,Rio Fortuna,839725244,836063073,836058617
421500,Rio Negrinho,8201677363,8113403535,8085240406
421505,Rio Rufino,622286444,622172474,619191996
421507,Riqueza,885215028,856732887,853449500
421510,Rodeio,1420243272,1382877186,1379539886
421520,Romelândia,904554584,851828960,846588428
421530,Salete,1237990426,1237097451,1237091951
421535,Saltinho,651918016,651918016,648965008
421540,Salto Veloso,791499507,790185034,788550740
421545,Sangão,1518222910,1518222910,1518222910
421550,Santa Cecília,2083996517,2066673070,2059337911
421555,Santa Helena,573311042,572025619,572025619
421560,Santa Rosa de Lima,605209285,605209285,601475114
421565,Santa Rosa do Sul,1152866747,1100414950,1098109747
421567,Santa Terezinha,1053358510,991268896,991268896
421568,Santa Terezinha do Progresso,633236281,633236281,633236281
421569,Santiago do Sul,579349430,575388024,573910695
421570,Santo Amaro da Imperatriz,5508692830,5500209724,5398590072
421575,São Bernardino,590062673,585678613,583528622
421580,São Bento do Sul,14299991389,13566803434,13556055573
421590,São Bonifácio,708080289,705730299,699056548
421600,São Carlos,1707440663,1690586399,1685640869
421605,São Cristovão do Sul,899289747,894430665,894430665
421610,São Domingos,1336606862,1334438753,1329335754
421620,São Francisco do Sul,10399300012,9805718067,9691207893
421625,São João do Oeste,983158711,980797101,980173380
421630,São João Batista,3920727598,3873490837,3859353365
421635,São João do Itaperiú,935778148,929553787,917033430
421640,São João do Sul,922755352,920275103,920275103
421650,São Joaquim,3015437479,2672022419,2652442283
421660,São José,29192308055,29049093432,28652517900
421670,São José do Cedro,1962016604,1865016818,1846141395
421680,São José do Cerrito,1025167302,718975497,856518243
421690,São Lourenço do Oeste,4135604320,4117107610,4107034490
421700,São Ludgero,2118975793,2094683915,2085090095
421710,São Martinho,732036884,723883520,720501061
421715,São Miguel da Boa Vista,707783012,675391921,672509566
421720,São Miguel do Oeste,5733994388,5404242910,5233345288
421725,São Pedro de Alcântara,1344585694,958540256,954379121
421730,Saudades,1342447640,1338262567,1337441071
421740,Schroeder,2440512442,2419444165,2416636267
421750,Seara,3298455577,3217237159,3208346848
421755,Serra Alta,611089284,609516171,604482407
421760,Siderópolis,1946660130,1924297030,1846890214
421770,Sombrio,2995225990,2978763730,2884836825
421775,Sul Brasil,708992561,704219468,701428745
421780,Taió,2423805713,2419014307,2409032048
421790,Tangará,1552694359,1491067959,1482074627
421795,Tigrinhos,553488137,513902960,513902960
421800,Tijucas,6651468823,6400559590,5576323027
421810,Timbé do Sul,1167862564,1101406322,1097219407
421820,Timbó,6109883772,5970020471,5954713211
421825,Timbó Grande,974319019,956524523,956524493
421830,Três Barras,4612329972,4318606617,4292163092
421835,Treviso,840816337,825949023,820418639
421840,Treze de Maio,928739026,922956687,918194914
421850,Treze Tílias,1781162061,1682244398,1677203786
421860,Trombudo Central,857798528,855473305,840774524
421870,Tubarão,9271440802,8803486977,8655415444
421875,Tunápolis,986288464,960973208,960719390
421880,Turvo,1815721244,1815721244,1815721244
421885,União do Oeste,628730870,625509911,625509911
421890,Urubici,1856434443,1832854682,1816281449
421895,Urupema,614275740,605495185,601723342
421900,Urussanga,3001722735,2964843488,2930135088
421910,Vargeão,996085617,987442061,986466324
421915,Vargem,937109480,925482520,910517537
421917,Vargem Bonita,1141507185,1141507185,1141507185
421920,Vidal Ramos,1192400848,1184575611,1184575611
421930,Videira,6385457150,5970913137,5947902432
421935,Vitor Meireles,862787703,844883661,841936191
421940,Witmarsum,972176585,972176585,972176585
421950,Xanxerê,5912620328,5678545275,5674327997
421960,Xavantina,913569562,902072994,902072994
421970,Xaxim,4859230653,4809817989,4809539635
421985,Zortéa,826736477,809331502,807589341
422000,Balneário Rincão,1541573313,1533918773,1484440022
430003,Aceguá,1415593766,1300100433,1287870148
430005,Água Santa,785966993,785966993,767398177
430010,Agudo,1386188791,1336323302,1293713039
430020,Ajuricaba,1140867094,1086367061,1085933322
430030,Alecrim,830333518,818551432,811396632
430040,Alegrete,9360199875,9106478418,9027701022
430045,Alegria,810700475,801461337,779160304
430047,Almirante Tamandaré do Sul,549125858,548883858,548371182
430050,Alpestre,1604583248,1595195009,1594256298
430055,Alto Alegre,534322851,527264297,526055657
430057,Alto Feliz,678502436,651363917,640006894
430060,Alvorada,11786076413,11043304930,10573625883
430063,Amaral Ferrador,698700764,679116312,659915088
430064,Ametista do Sul,1203467235,1128862661,1116067936
430066,André da Rocha,615212939,615212939,614592901
430070,Anta Gorda,1010296950,1010296950,1007620462
430080,Antônio Prado,2227771265,2223357982,2223357982
430085,Arambaré,886220248,868445619,847635954
430087,Araricá,1586560261,1584309970,1404405434
430090,Aratiba,1682436234,1656839910,1654821584
430100,Arroio do Meio,4314184031,4286278262,4017315805
430105,Arroio do Sal,2345360542,2263276421,2245472293
430107,Arroio do Padre,684635278,626745862,621583226
430110,Arroio dos Ratos,1952060952,1943611563,1769106047
430120,Arroio do Tigre,1455702206,1425873326,1404161993
430130,Arroio Grande,2796278452,2739923047,2666149843
430140,Arvorezinha,1374803113,1372693113,1369961911
430150,Augusto Pestana,1340703401,1339029553,1302717023
430155,Áurea,1038935198,1035267875,1032960746
430160,Bagé,12946986239,12056890372,10061871309
430163,Balneário Pinhal,2665127929,2661109978,2539699060
430165,Barão,869324040,868001587,846476430
430170,Barão de Cotegipe,1107414183,1093742253,1090773154
430175,Barão do Triunfo,1091488288,1079108112,1075646794
430180,Barracão,824825238,824825183,823295183
430185,Barra do Guarita,721161238,713182900,713068766
430187,Barra do Quaraí,1374499266,1337819099,1333480733
430190,Barra do Ribeiro,1997440428,1964027684,1912209340
430192,Barra do Rio Azul,842101676,840066059,806721501
430195,Barra Funda,787823468,753340254,753340254
430200,Barros Cassal,1406667482,1406667482,1276416187
430205,Benjamin Constant do Sul,603218295,603218295,603218295
430210,Bento Gonçalves,22053329579,20329302097,20218241563
430215,Boa Vista das Missões,864621132,864621132,864621132
430220,Boa Vista do Buricá,1197369301,1174214542,1161941133
430222,Boa Vista do Cadeado,963763227,963660421,962950906
430223,Boa Vista do Incra,765742532,727186931,696255740
430225,Boa Vista do Sul,687199997,675319662,665936204
430230,Bom Jesus,2376571049,2352621188,2342038749
430235,Bom Princípio,2573351327,2563980684,2561778563
430237,Bom Progresso,972389944,840661784,784378588
430240,Bom Retiro do Sul,2101291582,2100579220,2091496840
430245,Boqueirão do Leão,425282661,424251061,414101656
430250,Bossoroca,1089124919,1068805004,1048538075
430258,Bozano,585048458,582293485,582293485
430260,Braga,399895720,396628546,392460462
430265,Brochier,776196530,756012110,755977421
430270,Butiá,2728918328,2645955108,2577943192
430280,Caçapava do Sul,3765530696,3665820259,3313187135
430290,Cacequi,1394610378,1348502569,1308575757
430300,Cachoeira do Sul,11802175160,11723191893,11006846946
430310,Cachoeirinha,11173525329,10654092747,10641602490
430320,Cacique Doble,779279052,779279052,779279052
430330,Caibaté,719055369,708509720,704830941
430340,Caiçara,926789516,921811862,905817423
430350,Camaquã,5732204760,5508235510,5482866719
430355,Camargo,695110136,695110136,694928296
430360,Cambará do Sul,1822765694,1822765694,1755198053
430367,Campestre da Serra,727663610,727663610,724813740
430370,Campina das Missões,917388659,916919962,913328365
430380,Campinas do Sul,1506274410,1506274410,1506274410
430390,Campo Bom,11797301613,11032830131,10935666459
430400,Campo Novo,843209522,818414352,814878031
430410,Campos Borges,720860623,711750592,709865483
430420,Candelária,4307830148,4140053088,4047883967
430430,Cândido Godói,997142564,985117008,979801536
430435,Candiota,1769343290,1751952481,1652923247
430440,Canela,8103647057,8048321570,7861916401
430450,Canguçu,5801686792,5492125248,5419753841
430460,Canoas,64282191613,61787996265,60466524334
430461,Canudos do Vale,517367815,513886865,511157014
430462,Capão Bonito do Sul,735274943,735274943,735274943
430463,Capão da Canoa,9770217396,9704521181,9534935674
430465,Capão do Cipó,1083475040,1076627344,1051890792
430466,Capão do Leão,2370540679,2240909453,2204036446
430467,Capivari do Sul,1000201188,936387557,923002358
430468,Capela de Santana,1206494208,1206494208,1156821082
430469,Capitão,826448775,823845504,821448467
430470,Carazinho,12821519166,12409669609,11987836658
430471,Caraá,744492489,681660560,668520629
430480,Carlos Barbosa,5109379354,4728457291,4698618304
430485,Carlos Gomes,656565131,654345731,651000006
430490,Casca,1982029328,1433378586,1394367548
430495,Caseiros,732126035,732126035,732089636
430500,Catuípe,1621166588,1584486421,1580107623
430510,Caxias do Sul,85203807812,83114299535,79379559039
430511,Centenário,624542965,624542965,624542965
430512,Cerrito,821550734,795601325,727588120
430513,Cerro Branco,765153190,744579141,725143566
430515,Cerro Grande,450798204,479589483,479573218
430517,Cerro Grande do Sul,1231968954,1123311607,1093900232
430520,Cerro Largo,1663431921,1620276548,1619927812
430530,Chapada,1429078590,1425140735,1419985991
430535,Charqueadas,4202505792,4157780673,4113704424
430537,Charrua,582629670,575004876,575004876
430540,Chiapetta,958105716,930616227,928474798
430543,Chuí,816458316,815692663,812470480
430544,Chuvisca,710928512,690600787,673136637
430545,Cidreira,2116423255,2108474414,2052745886
430550,Ciríaco,970075195,970075195,914731638
430558,Colinas,744034318,692088447,629747725
430560,Colorado,976826023,941066620,903614026
430570,Condor,1600441374,1597951238,1497010029
430580,Constantina,1342590313,1326238418,1323921397
430583,Coqueiro Baixo,571690914,571690914,571690914
430585,Coqueiros do Sul,676900047,675560654,673568134
430587,Coronel Barros,814483589,771384298,767088477
430590,Coronel Bicaco,1255709172,1250161823,1186898486
430593,Coronel Pilar,582689955,501336770,487729576
430595,Cotiporã,676038479,672185158,638675147
430597,Coxilha,958211669,954225596,940228774
430600,Crissiumal,1612566493,1589855840,1557776189
430605,Cristal,1253270781,1253270781,1253270781
430607,Cristal do Sul,812361707,784068554,775536007
430610,Cruz Alta,8086045739,7833429196,7756849078
430613,Cruzaltense,615223948,615223948,615190641
430620,Cruzeiro do Sul,1773096633,1749351531,1749351531
430630,David Canabarro,995424670,995424670,995424670
430632,Derrubadas,801058972,789443967,789120808
430635,Dezesseis de Novembro,591814124,591814124,577381894
430637,Dilermando de Aguiar,1402102000,1369897714,1366319566
430640,Dois Irmãos,4445550019,4261548326,4250602076
430642,Dois Irmãos das Missões,698640641,697248004,695079975
430645,Dois Lajeados,818234694,818234694,818234694
430650,Dom Feliciano,1309368154,1309368154,1300999738
430655,Dom Pedro de Alcântara,799454996,758751779,757497382
430660,Dom Pedrito,3848683677,3715771395,3630837706
430670,Dona Francisca,797924572,792603096,763012824
430673,Doutor Maurício Cardoso,897740666,897501666,897501666
430675,Doutor Ricardo,666414438,665894638,662227257
430676,Eldorado do Sul,5972101386,5528884919,5186306818
430680,Encantado,5287141854,5252819533,5249925645
430690,Encruzilhada do Sul,3215572633,3077276360,3047082447
430692,Engenho Velho,545674915,545674915,545674915
430693,Entre-Ijuís,1279803360,1279303360,1258703942
430695,Entre Rios do Sul,963743598,963743598,963743598
430697,Erebango,629942415,629344974,628044206
430700,Erechim,12122895053,11484691072,11223162275
430705,Ernestina,738723062,732741053,726778822
430710,Herval,1003761105,929261479,900688458
430720,Erval Grande,1267391913,1267391913,1244319380
430730,Erval Seco,997138051,1089553512,1053405081
430740,Esmeralda,992224259,988872652,988872652
430745,Esperança do Sul,777057190,766169463,752246376
430750,Espumoso,1713541182,1704511147,1697606496
430755,Estação,940114025,937590641,937590641
430760,Estância Velha,6305512463,6161838917,6109804219
430770,Esteio,17006757794,16759244255,16597641238
430780,Estrela,7504154044,7440753946,7041753472
430781,Estrela Velha,731897663,724793081,721992460
430783,Eugênio de Castro,655010902,655010902,654226985
430786,Fagundes Varela,657719498,646939632,645930545
430790,Farroupilha,13123464758,13123464758,12266207185
430800,Faxinal do Soturno,908823700,901403435,901062243
430805,Faxinalzinho,748108364,748108364,737053394
430807,Fazenda Vilanova,834068766,834068766,802382170
430810,Feliz,3242430307,3234712201,3179453562
430820,Flores da Cunha,4539308182,4074435220,4074043232
430825,Floriano Peixoto,746421714,571571714,570967919
430830,Fontoura Xavier,1513121328,1497801390,1496512507
430840,Formigueiro,1145312879,1118067280,1105153032
430843,Forquetinha,508266188,483698515,469668733
430845,Fortaleza dos Valos,1058459296,1058459296,1058229373
430850,Frederico Westphalen,4475076415,4460937677,4410228185
430860,Garibaldi,6206877650,5916597245,5793090411
430865,Garruchos,922533817,912814606,907421844
430870,Gaurama,975537532,974083172,965113251
430880,General Câmara,886108417,810179027,869985230
430885,Gentil,691649705,690746693,668344046
430890,Getúlio Vargas,2091451289,2077221008,2074232808
430900,Giruá,3983943092,3736211368,3687758750
430905,Glorinha,1167971262,1139912706,1112047058
430910,Gramado,13780765666,13204270159,13153456925
430912,Gramado dos Loureiros,708589760,708589760,708589760
430915,Gramado Xavier,709422524,660483436,635296382
430920,Gravataí,32182228518,32174050752,31288773028
430925,Guabiju,603128589,603128589,603128589
430930,Guaíba,11992426710,11592978306,11533415407
430940,Guaporé,4167365721,4043436118,3806372928
430950,Guarani das Missões,1244198433,1199058521,1179779928
430955,Harmonia,930059071,926581663,926525856
430957,Herveiras,508664969,508664969,501157407
430960,Horizontina,3345370183,3207189335,3199090311
430965,Hulha Negra,855384751,792144251,749491406
430970,Humaitá,871787879,863045575,862689793
430975,Ibarama,690952509,690952509,690930265
430980,Ibiaçá,1066875520,1066875520,1066442017
430990,Ibiraiaras,1121423827,1082870845,1077966521
430995,Ibirapuitã,731723220,728087276,726151256
431000,Ibirubá,4071630653,4007813867,3864897138
431010,Igrejinha,4823300617,4823300617,4617287331
431020,Ijuí,11734175324,11137256406,11014081023
431030,Ilópolis,684431990,679951468,677615380
431033,Imbé,4116705635,3952943296,3931471989
431036,Imigrante,832821866,831786618,831160920
431040,Independência,1069740588,1057522963,1057522963
431041,Inhacorá,606839746,598028750,595513437
431043,Ipê,1003134743,1003134743,996197687
431046,Ipiranga do Sul,817762946,815928707,809320875
431050,Iraí,941094854,939686666,934930500
431053,Itaara,782290130,704800008,702556355
431055,Itacurubi,731513555,712068790,704082551
431057,Itapuca,523752976,520185461,519984855
431060,Itaqui,3520092887,3427773347,3325683765
431065,Itati,732788088,724979395,694677051
431070,Itatiba do Sul,1016875908,1016875908,1016688429
431075,Ivorá,642063417,566709853,559131630
431080,Ivoti,2692092718,2593942313,2540876566
431085,Jaboticaba,982233457,945214557,935731740
431087,Jacuizinho,440838244,440838244,466406288
431090,Jacutinga,853662054,808645769,729086683
431100,Jaguarão,2576060972,2549644175,2545486700
431110,Jaguari,1403681327,1351675344,1323960490
431112,Jaquirana,1077972035,1063092025,1060961897
431113,Jari,771735943,755827483,753265644
431115,Jóia,1262023881,1262023881,1235537913
431120,Júlio de Castilhos,2963484707,2717642470,2702008007
431123,Lagoa Bonita do Sul,532955214,532616614,532545630
431125,Lagoão,945123185,945123185,908602493
431127,Lagoa dos Três Cantos,527436528,525938133,525938133
431130,Lagoa Vermelha,3751655631,3655813709,3646488129
431140,Lajeado,20437764478,20064527468,19558453515
431142,Lajeado do Bugre,570971221,570186675,568856204
431150,Lavras do Sul,1700674263,1604398716,1556019043
431160,Liberato Salzano,865555714,863289706,862914706
431162,Lindolfo Collor,987894160,977150261,926294978
431164,Linha Nova,490296290,423266426,419946550
431170,Machadinho,1093125842,1088418542,1088410542
431171,Maçambara,1100595349,1077775027,1071517921
431173,Mampituba,527437181,524915151,524497620
431175,Manoel Viana,1014279269,1013373894,1006231287
431177,Maquiné,975920106,958287927,933670506
431179,Maratá,828043688,798520738,778413548
431180,Marau,4356650725,4348665265,4317179117
431190,Marcelino Ramos,899772810,882181575,848949600
431198,Mariana Pimentel,703846948,703212948,702655232
431200,Mariano Moro,783811762,780426798,774837570
431205,Marques de Souza,1304853968,1297942580,1245879375
431210,Mata,720667063,712502120,709728906
431213,Mato Castelhano,748521762,748521762,743288869
431215,Mato Leitão,886036977,877238303,873322824
431217,Mato Queimado,626437900,585072814,584339384
431220,Maximiliano de Almeida,720015933,720015933,717758691
431225,Minas do Leão,1198699989,1182047147,1174723381
431230,Miraguaí,955920068,938664816,931726213
431235,Montauri,508487266,508487266,508487266
431237,Monte Alegre dos Campos,795795288,753829059,742885876
431238,Monte Belo do Sul,708362653,696181829,685866268
431240,Montenegro,8274570229,7327821452,7321684172
431242,Mormaço,651260949,641606978,639224177
431244,Morrinhos do Sul,709118501,709118501,677093045
431245,Morro Redondo,875303803,853022748,842323666
431247,Morro Reuter,1176754562,1130589117,1129406047
431250,Mostardas,1628759558,1599595964,1583596004
431260,Muçum,927542188,927014688,918165185
431261,Muitos Capões,1037397785,1020038926,998120471
431262,Muliterno,628834157,619069672,614686415
431265,Não-Me-Toque,2643088548,2601900279,2562615704
431267,Nicolau Vergueiro,516443435,515519326,515128335
431270,Nonoai,1610826054,1610826054,1606698131
431275,Nova Alvorada,839130227,803640227,803640227
431280,Nova Araçá,972848060,955824152,953775659
431290,Nova Bassano,1843285614,1789720255,1776681530
431295,Nova Boa Vista,744433610,742407771,740937503
431300,Nova Bréscia,927222283,927222283,927222283
431301,Nova Candelária,941951128,885506856,884508078
431303,Nova Esperança do Sul,993893770,971236424,948339896
431306,Nova Hartz,1846913091,1793495682,1769319386
431308,Nova Pádua,525479255,515627352,505276887
431310,Nova Palma,1052337180,1050052550,1036001557
431320,Nova Petrópolis,3633665801,3500851734,3463864232
431330,Nova Prata,5375268391,4941462753,4809874678
431333,Nova Ramada,731963286,661233248,656707772
431335,Nova Roma do Sul,689882815,689604330,689227761
431337,Nova Santa Rita,4235601808,4138969672,3603149392
431339,Novo Cabrais,827778047,814442509,805021734
431340,Novo Hamburgo,36865131326,32828046292,32991051260
431342,Novo Machado,1092832910,1082831960,1076228962
431344,Novo Tiradentes,646726271,646726271,646726271
431346,Novo Xingu,580671468,552393699,550784852
431349,Novo Barreiro,853794096,810127832,781372832
431350,Osório,7925935128,7774137042,7597312562
431360,Paim Filho,804455161,801989611,801989611
431365,Palmares do Sul,1882324080,1860337583,1743612396
431370,Palmeira das Missões,5232923613,4995131832,4974670850
431380,Palmitinho,1084024583,1084024583,1063850934
431390,Panambi,7822663293,7791613844,7350829902
431395,Pantano Grande,1490610751,1583698129,1472633318
431400,Paraí,1532769207,1532769207,1532023190
431402,Paraíso do Sul,975474661,829677385,826760357
431403,Pareci Novo,783036161,746347671,740796752
431405,Parobé,4168817984,4157279150,3938865166
431406,Passa Sete,661406257,655128300,653094783
431407,Passo do Sobrado,989561403,968616837,961417536
431410,Passo Fundo,22228540725,20272231041,19998753571
431413,Paulo Bento,605595729,596515374,593688451
431415,Paverama,1056622168,1056622168,1026431718
431417,Pedras Altas,996098094,892253590,886104736
431420,Pedro Osório,875701985,867621581,839811253
431430,Pejuçara,923793799,923793799,923793799
431440,Pelotas,53504022356,48057791037,46070896552
431442,Picada Café,962623904,961586832,961586832
431445,Pinhal,832583465,830324366,828411211
431446,Pinhal da Serra,885107356,877927907,875853096
431447,Pinhal Grande,870669888,866155300,860090978
431449,Pinheirinho do Vale,906032665,897998746,883697016
431450,Pinheiro Machado,1481510838,1706571309,1476411727
431454,Pinto Bandeira,505385054,499609414,496402538
431455,Pirapó,640676712,636924980,630679325
431460,Piratini,2021797324,1984570350,1975166830
431470,Planalto,1384334560,1381362390,1375123904
431475,Poço das Antas,662006872,654188599,653951537
431477,Pontão,1016830462,987202713,980663075
431478,Ponte Preta,700842432,689134203,688684457
431480,Portão,4360787836,4047366780,4009227421
431490,Porto Alegre,315012032896,280812016240,279430337333
431500,Porto Lucena,755352417,749746680,745542756
431505,Porto Mauá,580952593,580896593,579208298
431507,Porto Vera Cruz,571031303,510208860,491186418
431510,Porto Xavier,1533367554,1481280307,1449284693
431513,Pouso Novo,593347527,540848981,535277085
431514,Presidente Lucena,618598506,618001026,613281998
431515,Progresso,1137138622,1128362022,1125924041
431517,Protásio Alves,617541209,604192788,603762239
431520,Putinga,847071124,796035694,794474629
431530,Quaraí,3135500537,3473829905,3821172348
431531,Quatro Irmãos,540677490,516101795,507963357
431532,Quevedos,750443966,676674470,670314530
431535,Quinze de Novembro,961927061,961927061,956570960
431540,Redentora,1415657076,1379868204,1341754831
431545,Relvado,624068136,596889136,595736039
431550,Restinga Seca,2348144825,2320822088,2282969187
431555,Rio dos Índios,618228515,618228515,615839759
431560,Rio Grande,21312562292,20282625812,19361320178
431570,Rio Pardo,3658149749,3467320592,3258516122
431575,Riozinho,775559110,775559110,775559110
431580,Roca Sales,1799521999,1799521999,1799521999
431590,Rodeio Bonito,1425593846,1333774626,1297230625
431595,Rolador,686846020,682389620,682130845
431600,Rolante,2190394057,2176062353,2168031698
431610,Ronda Alta,1496577101,1495682101,1495682101
431620,Rondinha,691468059,672319050,668929522
431630,Roque Gonzales,910793162,904653078,885285157
431640,Rosário do Sul,3467584048,3321341570,3107647659
431642,Sagrada Família,748940503,748620503,746440021
431643,Saldanha Marinho,977405244,977405244,952275813
431645,Salto do Jacuí,2204340896,2147550870,2121210994
431647,Salvador das Missões,662772268,659954558,659611705
431650,Salvador do Sul,1105754774,1104132046,1096856060
431660,Sananduva,2216381876,2216381876,2213996933
431670,Santa Bárbara do Sul,1518124304,1498487799,1492959988
431673,Santa Cecília do Sul,621568607,621568607,616982504
431675,Santa Clara do Sul,998476189,998432269,991927726
431680,Santa Cruz do Sul,30725856591,30646016853,28280497014
431690,Santa Maria,19479981386,19373859867,19005577769
431695,Santa Maria do Herval,775564040,757808549,730466704
431697,Santa Margarida do Sul,505590218,505590218,505590218
431700,Santana da Boa Vista,1176287128,1067168768,1065745597
431710,Santana do Livramento,10335966452,9752912942,9461485754
431720,Santa Rosa,19195279187,19053632485,18368665470
431725,Santa Tereza,662716294,662716294,662716294
431730,Santa Vitória do Palmar,4482079657,4284123664,4171468650
431740,Santiago,5246004366,5169535835,5013841722
431750,Santo Ângelo,7575765279,7494781374,7176888539
431755,Santo Antônio do Palma,629843386,629336386,623802171
431760,Santo Antônio da Patrulha,4284458805,4198528935,4033817823
431770,Santo Antônio das Missões,1592241748,1592241748,1574819794
431775,Santo Antônio do Planalto,677302099,666353123,614028987
431780,Santo Augusto,2001003969,1771331656,1766845575
431790,Santo Cristo,1761650105,1710121778,1689269203
431795,Santo Expedito do Sul,645581984,645581984,643999218
431800,São Borja,11002521502,10615508572,10559659619
431805,São Domingos do Sul,744906149,744906149,744906149
431810,São Francisco de Assis,2624213478,2580407347,2526119822
431820,São Francisco de Paula,2899700677,2801580729,2786979443
431830,São Gabriel,6406230147,6406230097,6133371103
431840,São Jerônimo,2035090999,1861656595,1808852928
431842,São João da Urtiga,843643072,843643072,843643072
431843,São João do Polêsine,646688995,643855791,636465762
431844,São Jorge,662740829,659892829,659820883
431845,São José das Missões,627967426,625586926,625018644
431846,São José do Herval,709685582,709685582,709236047
431848,São José do Hortêncio,844834871,832771188,831673696
431849,São José do Inhacorá,663276354,640691841,639964493
431850,São José do Norte,3721140075,3635990383,3625748923
431860,São José do Ouro,870419627,870419627,870419627
431861,São José do Sul,571178846,571178846,571120263
431862,São José dos Ausentes,1040626116,1028789539,1027898146
431870,São Leopoldo,36520367690,35574544121,34833855017
431880,São Lourenço do Sul,4576344426,4279823487,4094262458
431890,São Luiz Gonzaga,3638972840,3529623434,3426217419
431900,São Marcos,2741319967,2700469619,2676603786
431910,São Martinho,1032388039,1028720717,1020968951
431912,São Martinho da Serra,848270360,789898491,782381705
431915,São Miguel das Missões,1170161266,1159326528,1156082800
431920,São Nicolau,781191896,778828187,778682729
431930,São Paulo das Missões,876258616,844069454,840763313
431935,São Pedro da Serra,557148960,555751042,545968352
431936,São Pedro das Missões,527664205,527664205,527664205
431937,São Pedro do Butiá,651799965,651212029,648287798
431940,São Pedro do Sul,1756192995,1352060466,1318785880
431950,São Sebastião do Caí,3192199609,3172783594,3120966834
431960,São Sepé,3056532507,2925563697,2912432685
431970,São Valentim,475190460,475190460,472671360
431971,São Valentim do Sul,523132049,523132049,523132049
431973,São Valério do Sul,636141135,615162623,599027189
431975,São Vendelino,610063366,603612903,588379098
431980,São Vicente do Sul,1543395469,1520004222,1501662763
431990,Sapiranga,7553761427,6746346994,6699298769
432000,Sapucaia do Sul,19846600403,19512383591,19363404172
432010,Sarandi,2887183302,2883018143,2861647356
432020,Seberi,1920170097,1886892280,1878222990
432023,Sede Nova,831940452,821017231,813546074
432026,Segredo,977571235,917606035,914606165
432030,Selbach,926792670,926792670,924924768
432032,Senador Salgado Filho,720320971,686756682,684855632
432035,Sentinela do Sul,741868932,741868932,736348069
432040,Serafina Corrêa,3233678003,3200334026,3180729317
432045,Sério,757577635,757577635,721187635
432050,Sertão,1443463600,1443030367,1441550295
432055,Sertão Santana,970475409,968303809,962574492
432057,Sete de Setembro,647002451,592525919,592334125
432060,Severiano de Almeida,800569074,800569074,798379408
432065,Silveira Martins,468573901,433705179,431018141
432067,Sinimbu,1606698847,1521278689,1480006922
432070,Sobradinho,1912986858,2116943052,2070475832
432080,Soledade,2898969875,2873907241,2863490378
432085,Tabaí,665074180,574872700,543848344
432090,Tapejara,3031950862,3015538021,2971836742
432100,Tapera,1678299487,1669381487,1665032385
432110,Tapes,2477471294,2399065186,2387061310
432120,Taquara,5087696185,5044561011,4846193404
432130,Taquari,3882841901,3832565559,3804066170
432132,Taquaruçu do Sul,943694616,930352822,925725504
432135,Tavares,1072255725,1009014886,1004090108
432140,Tenente Portela,2083342924,2083342924,2083342924
432143,Terra de Areia,1283869873,1259545568,1256844593
432145,Teutônia,6210325036,6200621811,6171563127
432146,Tio Hugo,662782496,662637686,661898969
